PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
155,4/4/2025,4:24:24 PM,4,6,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Tessa Galipeau,galipte10,Left,Syracuse [syr01:2025],,5,Top,1,3,1,Fast Ball,,Foul,,,,,,,67.28953395,6.320633463,1.757324925,1051.09184,7.605878447,6:15,1.428386562,1.162256991,6.264378971,-32.87107938,-6.824681919,-0.87379231,2.876544532,0.923685269,62.5162784,-3.160983071,0.072433567,0.377481359,,,,,,,,,,,,1.789785664,-11.05583732,-0.746072582,50,-0.400249277,-3.243625879,-101.2059588,16.60375758,1.768973527,23.73903962,-43.10132649,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,10e14986-f69e-4268-90f6-11cbeabc85b6,67.3893278,1.420805538,1.16395323,6.448943846,1.727933466,62.58016819,2.882153514,0.922539543,-3.038024684,0.047507882,0.377402073,-0.689687474,-8.39261801,-41.67334707,,785.1104748,-698.8530595,74.694755,0.74037588,-0.664882965,0.098864548,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.7356224,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
156,4/4/2025,4:25:05 PM,4,7,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Tessa Galipeau,galipte10,Left,Syracuse [syr01:2025],,5,Top,1,3,2,Changeup,,InPlay,,FlyBall,Out,1,0,,59.44585293,6.457285437,-2.384996159,968.7016392,1.515719542,6:00,1.447760506,0.969129926,6,-43.56958326,-7.690593913,-0.303737399,2.003106467,0.837080031,53.97213459,-6.134674409,-0.162691213,0.430057877,63.75458349,32.78833671,21.53970143,1687.263627,42.98938048,101.2517317,45.12236281,200.2488848,,24.76766221,3.671412617,0.240496372,-11.11745046,-0.935166196,50,0.09098985,0.116197351,-89.54335478,15.08125418,0.185773347,18.76624905,-40.76181314,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,860b239b-c78b-40b7-870a-896a9a015032,59.5238036,1.438387801,0.966620782,6.614165756,-2.342185675,54.0039372,2.010056534,0.838898559,-5.98453284,-0.123247944,0.429989234,-0.569070381,-9.747989753,37.11320011,,772.4862146,584.506556,79.74449338,0.797165912,0.603391728,0.021093384,19.67791688,49.85396984,34.52547168,-0.911477688,2.186792422,2.051042781,83.89220075,181.8288055,21.32835588,18.62006494,0.776012931,0.957058071,-0.172402674,-0.233060436,,,1,0,1,35.41664877,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
157,4/4/2025,4:25:42 PM,5,1,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,5,Top,2,0,0,Drop Ball,,BallCalled,,,,,,,65.13820298,7.49702302,-0.131223028,973.0836147,6.947687079,6:15,1.502685693,0.920134279,6.822906552,-35.63957409,-7.77006921,-0.920753024,3.367165018,0.394460058,59.5414099,-3.068344715,-0.390375907,0.384160226,,,,,,,,,,,,1.039302435,-12.71897308,-0.94136224,50,-0.739241822,0.078848946,-97.88380427,18.7731016,0.962005233,22.04772053,-43.94706027,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,ee80ba07-f561-4731-a58c-d552d9cfc783,65.22604183,1.494996123,0.921270105,7.632566687,-0.151820928,59.58909796,3.373168668,0.393663929,-2.935258307,-0.407908603,0.384094328,-0.792017364,-9.429070475,-28.21581152,,857.4550176,-460.0680537,88.11730098,0.874702564,-0.472793958,0.106589389,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.17709482,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
158,4/4/2025,4:26:02 PM,5,2,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,5,Top,2,1,0,Fast Ball,,StrikeCalled,,,,,,,67.45141678,4.861226104,-1.420317564,909.9532955,14.40542012,6:30,1.395630768,0.96071364,6.695824799,-31.69656832,-5.625939921,-1.736746326,1.849619909,1.217236981,61.83040094,-4.531288274,0.137892198,0.371001035,,,,,,,,,,,,1.462846239,-8.642216065,-1.281007095,50,-0.131456654,2.243435596,-101.8630805,13.96179587,1.462231856,24.29353709,-40.81263599,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,5e4698a1-e967-4487-8736-747b89e00bc5,67.55299031,1.389276864,0.96195666,4.97311243,-1.442697085,61.89373406,1.854722388,1.216429013,-4.417082616,0.119912737,0.370918696,-1.602895658,-7.14258976,-44.77151434,,645.9949225,-640.8631369,70.99209659,0.687600789,-0.704281352,0.176615212,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.30417658,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
159,4/4/2025,4:26:21 PM,5,3,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,5,Top,2,1,1,Fast Ball,,BallCalled,,,,,,,67.61406974,5.36151181,-0.434866781,1016.542236,18.54769154,6:30,1.309821983,1.028718537,6,-32.12194887,-5.516681672,-2.107595804,2.185799749,1.464000861,62.33796403,-3.891612196,0.998069,0.377945121,,,,,,,,,,,,2.264701699,-8.403860559,-1.106818508,50,-0.231989085,0.455796664,-101.8726409,14.52557187,2.265034537,24.24234755,-40.57914524,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,14c78789-961c-499d-ba66-16ac37305313,67.72527642,1.30280207,1.030217732,5.478265931,-0.460373758,62.40942146,2.191229206,1.463078579,-3.77321225,0.978141105,0.377853029,-1.958304705,-7.072591602,-50.09895246,,652.0748948,-779.8438624,64.14636515,0.608145523,-0.767153429,0.204045679,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
160,4/4/2025,4:26:41 PM,5,4,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,5,Top,2,2,1,Rise Ball,,BallCalled,,,,,,,60.65339463,4.179270443,3.21052765,1262.400269,119.319918,10:00,1.444261022,0.856106797,6.798948369,-27.12788381,4.254507993,-5.291451535,2.092097353,1.713589188,56.12497091,-3.245599304,0.618995487,0.411237888,,,,,,,,,,,,7.984100901,3.245986712,-0.019094639,50,0.104311606,-5.958244791,-91.56125205,11.00984824,6.458158914,19.44345788,-29.54844424,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,82871509-fb23-4bcb-9cfb-6a5cc2ffa6d3,60.77858734,1.440553293,0.856415293,4.245228355,3.204722958,56.22276329,2.09536169,1.71352947,-3.172217826,0.617812327,0.411100757,-5.262435497,2.871364204,-58.74949799,,654.9089465,-1079.235243,51.87807408,-0.25403945,-0.85490733,0.452324457,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.20105301,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
161,4/4/2025,4:27:01 PM,5,5,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Laila Alves,alvesla10,Left,Syracuse [syr01:2025],,5,Top,2,3,1,Fast Ball,,BallCalled,Walk,,Walk,0,0,,68.59373945,7.859459412,-4.004773033,1037.98643,12.77321497,6:30,1.461160358,1.217479443,6.599062627,-32.5990862,-6.585839973,-1.39381787,3.79061572,0.455948314,61.95493934,-1.639190934,-0.624050026,0.3685749,,,,,,,,,,,,-0.069078171,-10.75749694,-2.154721639,50,-0.780535844,6.969615181,-102.7003259,19.56023972,-0.070323455,24.40818079,-43.12547378,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,4afea230-a41b-45cf-84e6-7c50f203e2bd,68.70499338,1.454210442,1.219005649,7.977954263,-4.031600905,62.0208031,3.796135592,0.45499033,-1.516865174,-0.645051294,0.36849465,-1.236616704,-8.118216153,-40.98933054,,783.505095,-680.834484,75.48317324,0.736151775,-0.655918483,0.166887713,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.40093875,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
162,4/4/2025,4:27:32 PM,6,1,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,5,Top,2,0,0,Drop Ball,,Foul,,,,,,,65.43286878,5.52769503,-0.330523355,947.258917,10.63065513,6:15,1.328450748,0.901550749,6,-36.22778791,-7.581299955,-1.667953912,1.878272266,0.81735638,60.15527646,-5.143273805,0.239828395,0.390662294,,,,,,,,,,,,1.769466567,-11.15546416,-0.960506482,50,-0.292352994,0.329140374,-98.56249286,14.95339103,1.656392898,22.70870386,-42.6166496,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,c5bdeef0-d81c-4463-a7e6-cdf55ed55fbd,65.52434471,1.320262449,0.902661275,5.665256769,-0.349578935,60.20433789,1.88437877,0.816678769,-5.010001655,0.225082402,0.390586768,-1.55563566,-9.339456759,-31.63036124,,806.5427997,-496.7777855,85.144915,0.836835548,-0.52443717,0.157072978,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
163,4/4/2025,4:28:03 PM,6,2,Kinsey Norton,nortoki10,,Georgia tech [geo06:2025],Madelyn Lopez,lopezma12,Left,Syracuse [syr01:2025],,5,Top,2,0,1,Drop Ball,,InPlay,,GroundBall,FieldersChoice,1,0,,67.92009094,6.5733296,-1.188899017,972.9766144,12.1680768,6:30,0.709569848,1.05848351,0.055704933,-47.33342396,-9.876097153,-2.530931164,1.710834381,0.112026613,60.91364398,-5.338202342,-1.514901861,0.44351117,66.73145661,0.330538946,-34.09946855,1993.024127,,,,35.38569719,,-35.36631019,0.371805873,1.656457327,-11.41277411,-1.199636888,50,-0.204976011,1.939230186,-100.6319053,14.46456756,1.613517483,23.92814349,-43.29097379,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,5434bf94-5a20-4f9d-830c-53c6018891eb,68.06122817,0.695490951,1.060207108,6.759262752,-1.212366286,60.98468907,1.720359456,0.111060778,-5.157163945,-1.533148114,0.443384521,-2.368966538,-12.53682689,-30.99191559,,834.0744353,-501.0023238,85.72399614,0.837980767,-0.514917128,0.180689195,-37.41112164,55.25709978,0.384971165,-0.090772752,0.803873162,1.671867686,-20.48130447,28.8559133,-2.259714801,1.264570784,0.004410244,0.177746613,0.147206024,0.973003868,,,1,1,1,36.00097501,high,high,,,42.94429644,Reese Hunter,huntere10,Georgia tech [geo06:2025],2022-11
164,4/4/2025,4:34:14 PM,1,1,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Paige Vukadinovich,vukadpa10,,Georgia tech [geo06:2025],,5,Bottom,0,0,0,,,BallCalled,,,,,,,65.01124643,3.59461575,0.093683356,1125.772206,1.755034364,6:00,1.8738656,1.113586691,6.990906113,-32.05074341,-4.171573887,-0.540657715,1.212737518,1.461194911,59.53187717,-6.950223505,0.930048751,0.380858683,,,,,,,,,,,,0.419011143,-6.528084818,-1.08701506,50,0.610245882,-0.212115016,-98.45185952,11.50855484,0.391056279,22.76257878,-38.26660489,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,89ce01c5-ec9e-4f37-8525-db27750eab50,65.10893028,1.868115813,1.115961021,3.698752884,0.049867974,59.59150434,1.21768843,1.459465801,-6.84145437,0.891913423,0.380770222,-0.26950586,-5.725217767,-61.18040986,,542.6821594,-986.3362173,48.20532578,0.481827128,-0.876141916,0.014763526,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.00909526,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
165,4/4/2025,4:34:30 PM,1,2,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Paige Vukadinovich,vukadpa10,,Georgia tech [geo06:2025],,5,Bottom,0,1,0,,,BallCalled,,,,,,,65.0191524,2.570832307,1.146429555,1186.39147,4.517352881,6:15,1.829099987,1.063946357,6.898472288,-32.76077074,-5.123287022,-0.924000638,0.716467549,1.393578947,59.99118693,-7.426557162,0.803076081,0.381723339,,,,,,,,,,,,1.51020586,-7.457724276,-0.77603314,50,0.812901531,-2.108338618,-98.54004784,9.891476029,1.410348975,22.96173308,-39.1386589,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,4ebb31a3-e494-43a8-b6dd-955314465d7e,65.10775432,1.822934494,1.066098593,2.683610306,1.106444384,60.04571201,0.721718676,1.391973615,-7.311999675,0.767834464,0.381641642,-0.673834585,-6.7182807,-56.21756007,,659.6821821,-986.0751183,55.60409011,0.554313574,-0.831154929,0.04379435,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.10152909,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
166,4/4/2025,4:34:46 PM,1,3,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Paige Vukadinovich,vukadpa10,,Georgia tech [geo06:2025],,5,Bottom,0,2,0,,,BallCalled,,,,,,,59.79704607,5.346982052,-0.121713805,2271.774448,134.6542954,10:30,1.834022654,1.108497541,6,-26.91886024,7.957228617,-5.782108356,3.301225458,0.59960563,54.28620627,-1.569284873,-1.022472694,0.427692991,,,,,,,,,,,,6.886823417,7.183745803,-1.07794102,50,0.35157963,-0.602628142,-90.14467984,12.06436088,5.379407719,19.27650871,-26.56271105,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,bf6136d1-a308-4ba7-8a15-3df5001b1e68,59.94580077,1.831304764,1.108729835,5.390740319,-0.125793195,54.40174524,3.303899143,0.59954575,-1.509999708,-1.023632145,0.427518905,-5.748338206,6.482904452,-55.11324795,,1299.355515,-1863.500574,57.19562153,-0.401986544,-0.820284151,0.406866969,,,,,,,,,,,,,,,,,1,0,,,high,high,,,37.00000138,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
167,4/4/2025,4:35:06 PM,1,4,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Paige Vukadinovich,vukadpa10,,Georgia tech [geo06:2025],,5,Bottom,0,3,0,,,BallCalled,Walk,,Walk,0,0,,65.652611,3.455171991,-3.569155285,1201.74344,17.84846764,6:30,1.852713097,1.187987826,6.646622245,-36.99622286,-8.025189651,-3.313777461,0.897181744,0.448961248,59.04096674,-7.886021548,-1.057004331,0.38213379,,,,,,,,,,,,2.339211854,-10.80128193,-2.003189326,50,0.626642742,5.674359614,-99.22561594,11.73032753,2.210438516,23.5713866,-42.38072222,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,c5233d7a-68a4-45f9-a435-c92d2497c78a,65.73123556,1.844963654,1.188676536,3.590980862,-3.581496076,59.07238335,0.90347777,0.448590115,-7.749738331,-1.065047638,0.382067427,-3.248918579,-9.855717399,-31.08932107,,1029.129026,-620.5487438,85.636334,0.815146965,-0.516373731,0.262475895,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.35337913,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
168,4/4/2025,4:35:33 PM,2,1,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,5,Bottom,0,0,0,,,StrikeCalled,,,,,,,59.55813313,4.213712793,-0.026422938,2093.342755,138.4135589,10:30,1.915509797,0.905353405,6.928127519,-25.0874524,7.425847682,-4.606596426,2.96222629,-0.071646396,54.86512921,-1.972996067,-2.011267095,0.416858787,,,,,,,,,,,,5.976213427,7.191901356,-0.85396171,50,0.578770539,-0.694129487,-90.11828964,10.59153345,4.671977774,19.10310933,-26.55169294,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,40d10e07-c618-4379-b2d1-f069a2904e11,59.69253505,1.91299541,0.905987574,4.257363368,-0.038041873,54.97495279,2.964588222,-0.071986927,-1.919004907,-2.018724876,0.416703843,-4.534689181,6.087835399,-58.47446913,,1094.563793,-1784.380562,52.28784395,-0.391089641,-0.85240726,0.347060161,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.07187386,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
169,4/4/2025,4:35:52 PM,2,2,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,5,Bottom,0,0,1,,,BallCalled,,,,,,,61.22176965,3.006081648,-0.331152631,1838.676548,146.9482563,11:00,1.842468741,1.128577991,6.891017246,-24.16444218,7.628906634,-3.960898521,2.13955472,1.258439992,55.58281471,-2.869814137,0.177817942,0.405364776,,,,,,,,,,,,4.959754171,8.451172535,-1.159857328,50,0.833259809,-0.107525227,-92.73587517,8.543045455,4.10854868,20.14940611,-25.17328855,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,2506f546-a571-4624-9854-9d51bcab08ba,61.35828704,1.840471584,1.129139073,3.040241692,-0.34134862,55.69215109,2.141723642,1.258009084,-2.820116968,0.168294226,0.405214252,-3.876901311,6.376625944,-56.82528499,,1006.112579,-1538.983082,54.71938934,-0.458646082,-0.83700588,0.298437478,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.10898413,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
170,4/4/2025,4:36:08 PM,2,3,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,5,Bottom,0,1,1,,,StrikeCalled,,,,,,,65.26571264,4.334395976,-0.414757113,1208.145791,1.999021821,6:00,1.792436324,0.969104456,6.117713411,-35.54031067,-7.019275322,-0.469496771,1.605381612,0.361131472,60.18988395,-6.280248975,-0.717614414,0.389755056,,,,,,,,,,,,0.28373083,-10.18648168,-1.060125907,50,0.432678566,0.655076225,-98.5365924,12.8734632,0.265172232,22.84586641,-41.69424195,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,f2826289-ca25-4ea7-923c-792a773e101a,65.35581864,1.784419868,0.971560121,4.46851622,-0.456603209,60.23963069,1.611376578,0.35948657,-6.150807832,-0.753185622,0.389676784,-0.210670494,-8.763037515,-44.31783001,,864.3985359,-844.0565286,71.54753527,0.715039931,-0.698637975,0.024957522,,,,,,,,,,,,,,,,,1,1,,,high,high,,,36.88228796,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
171,4/4/2025,4:36:27 PM,2,4,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,5,Bottom,0,1,2,,,BallCalled,,,,,,,65.05156006,3.654723216,-3.303569859,847.2774007,359.1864893,6:00,1.845493091,0.938484177,5.544978647,-34.53343943,-4.860516247,-0.201555066,1.2229133,-1.074268933,60.05688506,-6.940060926,-2.993898707,0.398022543,,,,,,,,,,,,-1.340681439,-7.086866372,-1.662013835,50,0.728123563,5.647865919,-98.00393945,11.11401233,-1.238761491,22.67814803,-38.72216527,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,079145cd-f130-4444-97a4-6741a49ed671,65.15862496,1.838090287,0.940996313,3.774283488,-3.344850951,60.12148514,1.228484396,-1.075894134,-6.821949436,-3.028395967,0.397924736,0.050263049,-6.587584773,-49.46661735,,550.6379344,-643.9540814,64.9890973,0.649825466,-0.760027449,-0.009227128,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.45502273,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
172,4/4/2025,4:36:43 PM,2,5,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Alyssa Willer,willeal10,Right,Georgia tech [geo06:2025],,5,Bottom,0,2,2,,,InPlay,,FlyBall,Out,1,0,,65.41264931,5.013986302,-2.099021044,1109.096827,4.727380049,6:15,1.736395376,1.124456004,5.658713771,-36.13100417,-6.353565088,-0.691119501,2.040192054,0.079551391,59.57238914,-5.287705979,-1.882525974,0.394710121,60.00172174,45.33603732,15.05954484,2987.485174,42.67554522,101.3844063,56.39653355,169.7716561,,25.03974045,4.016367462,-0.142788059,-9.383873295,-1.582444015,50,0.293410049,3.517863646,-98.47798875,13.72774512,-0.133345187,22.76162308,-40.93734777,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,4b5056db-5c53-4c6f-9b30-2bf3a869ed21,65.51489807,1.728207536,1.12698776,5.146020858,-2.14067288,59.63017817,2.046271345,0.077886496,-5.157169036,-1.918154466,0.39462186,-0.428935398,-8.136085409,-46.54359363,,762.8395356,-805.0910605,68.78024684,0.685462645,-0.725897902,0.056685078,10.95881936,40.72951029,42.67572941,-0.10185092,0.982067674,1.916940165,71.85530623,153.815572,29.35886863,-5.678973142,0.478474809,0.841356197,0.185509908,-0.507647342,,,1,1,1,30.21900603,high,high,,,37.3412876,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
173,4/4/2025,4:37:16 PM,3,1,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Gracyn Tucker,tuckegr10,,Georgia tech [geo06:2025],,5,Bottom,1,0,0,,,StrikeCalled,,,,,,,66.39519072,4.681706655,-1.268751562,1291.945824,0.919400769,6:00,1.766129796,0.977305374,5.405269523,-36.0813565,-7.034797336,-0.234212913,1.842950934,0.148443006,60.73809399,-5.662847615,-1.422245408,0.391399717,,,,,,,,,,,,-0.337472736,-10.01198394,-1.250500527,50,0.433710842,2.189899546,-99.98989462,13.21336131,-0.324834315,23.49720414,-41.81108276,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,5edfdfe8-3546-42eb-8687-4e709ef74be0,66.49559026,1.757729681,0.980192472,4.817735299,-1.316392346,60.7946478,1.849106765,0.146544042,-5.530552997,-1.463010666,0.391315106,0.068311879,-8.831406541,-46.65742192,,886.7386262,-939.584281,68.63589863,0.686270622,-0.727262911,0.011013235,,,,,,,,,,,,,,,,,1,1,,,high,high,,,37.59473185,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
174,4/4/2025,4:37:31 PM,3,2,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Gracyn Tucker,tuckegr10,,Georgia tech [geo06:2025],,5,Bottom,1,0,1,,,InPlay,,GroundBall,Single,0,0,,65.38059751,4.664335354,0.937884888,1310.96442,8.478650462,6:15,1.763859456,1.102398084,6.759589937,-34.04765262,-5.902059092,-1.057499952,1.940499366,1.094792791,61.0741031,-5.411936871,0.459648693,0.371800477,68.31572916,2.587666945,-31.05361389,1347.248838,,,,46.1034042,,-33.22206713,0.454252853,1.72302945,-8.754560494,-0.508245944,50,0.940033682,-1.586367349,-101.4805922,12.37445627,1.708958655,24.14872503,-40.85711761,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,17b0c644-3606-43f2-be24-ad32e36bd7b7,65.47303228,1.75714179,1.104586134,4.784765094,0.897867189,61.1334406,1.945802723,1.093301302,-5.291646713,0.425896576,0.371726403,-0.814175592,-7.487529549,-53.33000046,,782.9148252,-1051.509433,59.72052431,0.59067831,-0.80208846,0.088052463,-35.20404742,58.46538202,3.084315552,-1.52588764,2.583171124,2.045309136,-25.25938471,38.56795772,2.155753421,-6.146112135,-0.068834999,-0.527471119,-0.098142951,0.84388517,,,1,1,1,37.2271458,high,high,,,36.24041144,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
175,4/4/2025,4:38:08 PM,4,1,Julianna Verni,verniju10,Right,Syracuse [syr01:2025],Jayden Gailey,gaileja10,,Georgia tech [geo06:2025],,5,Bottom,1,0,0,,,StrikeCalled,,,,,,,65.27946631,6.29647642,0.152027553,1319.992663,12.57705049,6:30,1.670897548,1.094492965,4.927182663,-38.46678848,-7.660221469,-1.996240477,2.563737398,0.652853465,59.66005012,-5.048885126,-0.369138637,0.404394287,,,,,,,,,,,,2.143139592,-11.15215084,-1.04817939,50,0.049498615,-0.497274086,-97.92743965,15.74885801,1.981275885,22.35818861,-42.48391816,Georgia Tech [geo06:2025],Syracuse [syr01:2025],,,,c45e2ded-8499-4225-8d92-fe70459bff44,d97e6da4-824b-4005-b620-34a3fac0d54d,65.38293046,1.661012441,1.096849805,6.448812008,0.114730365,59.71374574,2.570651959,0.651427228,-4.90359709,-0.398996354,0.404307111,-1.768260305,-9.595776158,-44.45175608,,942.2640475,-924.4020196,71.38403677,0.696711097,-0.700308453,0.1554404,,,,,,,,,,,,,,,,,1,1,,,high,high,,,38.07281871,Laila Alves,alvesla10,Syracuse [syr01:2025],2022-11
